Instance,Terminal,Layer,X location,Y location,Voltage
_6033_,VPWR,li1,265.6500,35.3600,1.799929
_6032_,VPWR,li1,271.8600,13.6000,1.800000
_6031_,VPWR,li1,272.0900,19.0400,1.799880
_6030_,VPWR,li1,256.4500,13.6000,1.800000
_6029_,VPWR,li1,253.6900,29.9200,1.799791
_6028_,VPWR,li1,256.6800,19.0400,1.799882
_6027_,VPWR,li1,253.2300,19.0400,1.799884
_6026_,VPWR,li1,241.7300,13.6000,1.800000
_6025_,VPWR,li1,235.7500,29.9200,1.799823
_6024_,VPWR,li1,244.0300,13.6000,1.800000
_6023_,VPWR,li1,241.2700,19.0400,1.799891
_6022_,VPWR,li1,187.4500,19.0400,1.799955
_6021_,VPWR,li1,187.4500,29.9200,1.799941
_6020_,VPWR,li1,164.2200,19.0400,1.799951
_6019_,VPWR,li1,160.7700,19.0400,1.799945
_6018_,VPWR,li1,146.9700,13.6000,1.800000
_6017_,VPWR,li1,141.4500,24.4800,1.799967
_6016_,VPWR,li1,116.6100,29.9200,1.799929
_6015_,VPWR,li1,145.3600,13.6000,1.800000
_6014_,VPWR,li1,145.5900,19.0400,1.799931
_6013_,VPWR,li1,137.3100,19.0400,1.799928
_6012_,VPWR,li1,136.8500,24.4800,1.799964
_6011_,VPWR,li1,139.6100,19.0400,1.799928
_6010_,VPWR,li1,132.4800,19.0400,1.799928
_6009_,VPWR,li1,134.0900,19.0400,1.799928
_6008_,VPWR,li1,129.2600,19.0400,1.799928
_6007_,VPWR,li1,130.4100,24.4800,1.799961
_6006_,VPWR,li1,214.1300,274.7200,1.799681
_6005_,VPWR,li1,208.6100,280.1600,1.799900
_6004_,VPWR,li1,200.7900,274.7200,1.799774
_6003_,VPWR,li1,146.0500,269.2800,1.799990
_6002_,VPWR,li1,142.3700,269.2800,1.799991
_6001_,VPWR,li1,180.5500,274.7200,1.799910
_6000_,VPWR,li1,183.7700,274.7200,1.799878
_5999_,VPWR,li1,47.6100,269.2800,1.799997
_5998_,VPWR,li1,40.2500,263.8400,1.799994
_5997_,VPWR,li1,33.3500,258.4000,1.799994
_5996_,VPWR,li1,27.3700,258.4000,1.799996
_5995_,VPWR,li1,25.0700,258.4000,1.799996
_5994_,VPWR,li1,24.1500,236.6400,1.799998
_5993_,VPWR,li1,53.1300,176.8000,1.799997
_5992_,VPWR,li1,52.2100,182.2400,1.800000
_5991_,VPWR,li1,89.4700,182.2400,1.800000
_5990_,VPWR,li1,88.0900,176.8000,1.799995
_5989_,VPWR,li1,91.3100,176.8000,1.799995
_5988_,VPWR,li1,86.2500,111.5200,1.799964
_5987_,VPWR,li1,87.1700,182.2400,1.800000
_5986_,VPWR,li1,89.0100,187.6800,1.799995
_5985_,VPWR,li1,83.0300,176.8000,1.799995
_5984_,VPWR,li1,87.6300,193.1200,1.799985
_5983_,VPWR,li1,74.0600,182.2400,1.800000
_5982_,VPWR,li1,80.2700,111.5200,1.799966
_5981_,VPWR,li1,82.1100,106.0800,1.799973
_5980_,VPWR,li1,77.0500,111.5200,1.799968
_5979_,VPWR,li1,85.7900,187.6800,1.799995
_5978_,VPWR,li1,87.1700,122.4000,1.799986
_5977_,VPWR,li1,80.7300,171.3600,1.799990
_5976_,VPWR,li1,74.2900,171.3600,1.799991
_5975_,VPWR,li1,71.0700,171.3600,1.799992
_5974_,VPWR,li1,71.9900,176.8000,1.799996
_5973_,VPWR,li1,72.9100,171.3600,1.799991
_5972_,VPWR,li1,67.3900,165.9200,1.799998
_5971_,VPWR,li1,69.6900,165.9200,1.799997
_5970_,VPWR,li1,76.1300,176.8000,1.799996
_5969_,VPWR,li1,77.5100,171.3600,1.799991
_5968_,VPWR,li1,85.3300,176.8000,1.799995
_5967_,VPWR,li1,62.3300,171.3600,1.799993
_5966_,VPWR,li1,86.7100,106.0800,1.799972
_5965_,VPWR,li1,86.7100,100.6400,1.799748
_5964_,VPWR,li1,83.4900,100.6400,1.799761
_5963_,VPWR,li1,84.8700,95.2000,1.799880
_5962_,VPWR,li1,83.4900,106.0800,1.799973
_5961_,VPWR,li1,77.5100,106.0800,1.799975
_5960_,VPWR,li1,89.0100,100.6400,1.799741
_5959_,VPWR,li1,92.2300,198.5600,1.800000
_5958_,VPWR,li1,92.2300,198.5600,1.800000
_5957_,VPWR,li1,54.2800,176.8000,1.799997
_5956_,VPWR,li1,48.5300,176.8000,1.799998
_5955_,VPWR,li1,29.4400,182.2400,1.800000
_5954_,VPWR,li1,55.2000,111.5200,1.799978
_5953_,VPWR,li1,53.1300,122.4000,1.799992
_5952_,VPWR,li1,49.4500,122.4000,1.799993
_5951_,VPWR,li1,84.8700,122.4000,1.799986
_5950_,VPWR,li1,99.1300,122.4000,1.799984
_5949_,VPWR,li1,84.8700,122.4000,1.799986
_5948_,VPWR,li1,84.4100,127.8400,1.800000
_5947_,VPWR,li1,124.8900,258.4000,1.799971
_5946_,VPWR,li1,102.5800,122.4000,1.799983
_5945_,VPWR,li1,125.8100,258.4000,1.799970
_5944_,VPWR,li1,121.2100,258.4000,1.799972
_5943_,VPWR,li1,123.9700,258.4000,1.799971
_5942_,VPWR,li1,81.1900,127.8400,1.800000
_5941_,VPWR,li1,82.1100,122.4000,1.799987
_5940_,VPWR,li1,97.7500,122.4000,1.799984
_5939_,VPWR,li1,95.9100,122.4000,1.799984
_5938_,VPWR,li1,100.0500,122.4000,1.799983
_5937_,VPWR,li1,94.9900,122.4000,1.799984
_5936_,VPWR,li1,71.9900,116.9600,1.799959
_5935_,VPWR,li1,32.8900,116.9600,1.799981
_5934_,VPWR,li1,74.2900,116.9600,1.799958
_5933_,VPWR,li1,43.4700,111.5200,1.799985
_5932_,VPWR,li1,46.2300,106.0800,1.799981
_5931_,VPWR,li1,37.2600,111.5200,1.799987
_5930_,VPWR,li1,56.1200,122.4000,1.799991
_5929_,VPWR,li1,26.6800,236.6400,1.799997
_5928_,VPWR,li1,21.8500,258.4000,1.799997
_5927_,VPWR,li1,16.7900,225.7600,1.800000
_5926_,VPWR,li1,20.2400,220.3200,1.800000
_5925_,VPWR,li1,25.7600,220.3200,1.800000
_5924_,VPWR,li1,118.9100,269.2800,1.799992
_5923_,VPWR,li1,114.3100,269.2800,1.799993
_5922_,VPWR,li1,111.0900,269.2800,1.799993
_5921_,VPWR,li1,122.5900,269.2800,1.799992
_5920_,VPWR,li1,117.9900,280.1600,1.799986
_5919_,VPWR,li1,113.8500,280.1600,1.799986
_5918_,VPWR,li1,113.3900,285.6000,1.799995
_5917_,VPWR,li1,112.9300,291.0400,1.799950
_5916_,VPWR,li1,117.5300,291.0400,1.799950
_5915_,VPWR,li1,117.5300,296.4800,1.799852
_5914_,VPWR,li1,111.5500,296.4800,1.799856
_5913_,VPWR,li1,110.1700,291.0400,1.799950
_5912_,VPWR,li1,123.0500,291.0400,1.799949
_5911_,VPWR,li1,117.9900,258.4000,1.799972
_5910_,VPWR,li1,109.0200,296.4800,1.799860
_5909_,VPWR,li1,113.6200,225.7600,1.800000
_5908_,VPWR,li1,192.9700,285.6000,1.799978
_5907_,VPWR,li1,195.7300,285.6000,1.799975
_5906_,VPWR,li1,195.2700,291.0400,1.799864
_5905_,VPWR,li1,197.1100,296.4800,1.799832
_5904_,VPWR,li1,198.4900,291.0400,1.799849
_5903_,VPWR,li1,202.1700,291.0400,1.799829
_5902_,VPWR,li1,208.6100,291.0400,1.799820
_5901_,VPWR,li1,199.8700,296.4800,1.799824
_5900_,VPWR,li1,193.6600,296.4800,1.799849
_5899_,VPWR,li1,196.1900,291.0400,1.799864
_5898_,VPWR,li1,191.1300,280.1600,1.799941
_5897_,VPWR,li1,109.9400,280.1600,1.799987
_5896_,VPWR,li1,28.2900,258.4000,1.799996
_5895_,VPWR,li1,27.1400,242.0800,1.799999
_5894_,VPWR,li1,68.0800,258.4000,1.799986
_5893_,VPWR,li1,34.0400,258.4000,1.799994
_5892_,VPWR,li1,40.4800,258.4000,1.799993
_5891_,VPWR,li1,46.0000,263.8400,1.799992
_5890_,VPWR,li1,145.3600,274.7200,1.799949
_5889_,VPWR,li1,201.0200,274.7200,1.799774
_5888_,VPWR,li1,230.4600,274.7200,1.799586
_5887_,VPWR,li1,215.9700,269.2800,1.799959
_5886_,VPWR,li1,215.0500,274.7200,1.799681
_5885_,VPWR,li1,213.2100,280.1600,1.799890
_5884_,VPWR,li1,209.5300,274.7200,1.799709
_5883_,VPWR,li1,208.8400,269.2800,1.799960
_5882_,VPWR,li1,207.6900,274.7200,1.799730
_5881_,VPWR,li1,204.0100,274.7200,1.799743
_5880_,VPWR,li1,151.5700,274.7200,1.799946
_5879_,VPWR,li1,148.8100,269.2800,1.799990
_5878_,VPWR,li1,61.4100,274.7200,1.799981
_5877_,VPWR,li1,63.2500,274.7200,1.799980
_5876_,VPWR,li1,49.4500,269.2800,1.799997
_5875_,VPWR,li1,42.5500,269.2800,1.799998
_5874_,VPWR,li1,44.1600,269.2800,1.799998
_5873_,VPWR,li1,37.0300,263.8400,1.799994
_5872_,VPWR,li1,36.5700,258.4000,1.799994
_5871_,VPWR,li1,33.1200,247.5200,1.799999
_5870_,VPWR,li1,34.9600,247.5200,1.799998
_5869_,VPWR,li1,24.6100,242.0800,1.800000
_5868_,VPWR,li1,21.6200,242.0800,1.800000
_5867_,VPWR,li1,19.7800,225.7600,1.800000
_5866_,VPWR,li1,21.6200,225.7600,1.800000
_5865_,VPWR,li1,18.1700,220.3200,1.800000
_5864_,VPWR,li1,17.2500,220.3200,1.800000
_5863_,VPWR,li1,17.2500,214.8800,1.800000
_5862_,VPWR,li1,14.4900,220.3200,1.800000
_5861_,VPWR,li1,21.8500,187.6800,1.799999
_5860_,VPWR,li1,24.1500,182.2400,1.800000
_5859_,VPWR,li1,27.1400,182.2400,1.800000
_5858_,VPWR,li1,29.4400,182.2400,1.800000
_5857_,VPWR,li1,51.2900,176.8000,1.799997
_5856_,VPWR,li1,48.3000,176.8000,1.799998
_5855_,VPWR,li1,54.0500,171.3600,1.799994
_5854_,VPWR,li1,51.5200,171.3600,1.799995
_5853_,VPWR,li1,52.6700,171.3600,1.799994
_5852_,VPWR,li1,58.1900,165.9200,1.799998
_5851_,VPWR,li1,61.4100,165.9200,1.799998
_5850_,VPWR,li1,63.7100,165.9200,1.799998
_5849_,VPWR,li1,60.2600,165.9200,1.799998
_5848_,VPWR,li1,54.9700,171.3600,1.799994
_5847_,VPWR,li1,37.7200,171.3600,1.799996
_5846_,VPWR,li1,67.8500,182.2400,1.800000
_5845_,VPWR,li1,68.7700,182.2400,1.800000
_5844_,VPWR,li1,67.3900,182.2400,1.800000
_5843_,VPWR,li1,71.9900,182.2400,1.800000
_5842_,VPWR,li1,71.3000,182.2400,1.800000
_5841_,VPWR,li1,70.6100,176.8000,1.799996
_5840_,VPWR,li1,82.1100,193.1200,1.799986
_5839_,VPWR,li1,85.3300,193.1200,1.799986
_5838_,VPWR,li1,90.3900,193.1200,1.799985
_5837_,VPWR,li1,84.4100,193.1200,1.799986
_5836_,VPWR,li1,63.0200,187.6800,1.799997
_5835_,VPWR,li1,92.2300,193.1200,1.799984
_5834_,VPWR,li1,97.9800,193.1200,1.799983
_5833_,VPWR,li1,89.9300,193.1200,1.799985
_5832_,VPWR,li1,88.0900,193.1200,1.799985
_5831_,VPWR,li1,15.4100,214.8800,1.800000
_5830_,VPWR,li1,54.0500,127.8400,1.800000
_5829_,VPWR,li1,60.4900,122.4000,1.799991
_5828_,VPWR,li1,67.1600,198.5600,1.800000
_5827_,VPWR,li1,56.3500,116.9600,1.799968
_5826_,VPWR,li1,60.0300,116.9600,1.799966
_5825_,VPWR,li1,61.8700,111.5200,1.799975
_5824_,VPWR,li1,63.7100,111.5200,1.799974
_5823_,VPWR,li1,71.9900,111.5200,1.799970
_5822_,VPWR,li1,69.2300,111.5200,1.799972
_5821_,VPWR,li1,77.9700,106.0800,1.799975
_5820_,VPWR,li1,80.2700,106.0800,1.799974
_5819_,VPWR,li1,84.4100,100.6400,1.799754
_5818_,VPWR,li1,76.5900,106.0800,1.799975
_5817_,VPWR,li1,80.0400,106.0800,1.799974
_5816_,VPWR,li1,50.8300,106.0800,1.799980
_5815_,VPWR,li1,46.2300,106.0800,1.799981
_5814_,VPWR,li1,50.8300,100.6400,1.799859
_5813_,VPWR,li1,52.6700,100.6400,1.799853
_5812_,VPWR,li1,81.1900,100.6400,1.799766
_5811_,VPWR,li1,47.8400,106.0800,1.799981
_5810_,VPWR,li1,27.3700,236.6400,1.799997
_5809_,VPWR,li1,24.3800,242.0800,1.800000
_5808_,VPWR,li1,23.6900,236.6400,1.799998
_5807_,VPWR,li1,33.5800,204.0000,1.800000
_5806_,VPWR,li1,22.7700,220.3200,1.800000
_5805_,VPWR,li1,31.9700,220.3200,1.800000
_5804_,VPWR,li1,29.4400,133.2800,1.799999
_5803_,VPWR,li1,29.4400,138.7200,1.799999
_5802_,VPWR,li1,29.6700,116.9600,1.799982
_5801_,VPWR,li1,37.0300,116.9600,1.799978
_5800_,VPWR,li1,40.4800,111.5200,1.799986
_5799_,VPWR,li1,39.5600,111.5200,1.799986
_5798_,VPWR,li1,33.3500,111.5200,1.799989
_5797_,VPWR,li1,35.1900,111.5200,1.799988
_5796_,VPWR,li1,38.4100,116.9600,1.799977
_5795_,VPWR,li1,30.1300,116.9600,1.799982
_5794_,VPWR,li1,78.8900,127.8400,1.800000
_5793_,VPWR,li1,35.4200,116.9600,1.799980
_5792_,VPWR,li1,35.1900,122.4000,1.799996
_5791_,VPWR,li1,115.2300,220.3200,1.799999
_5790_,VPWR,li1,115.9200,220.3200,1.799999
_5789_,VPWR,li1,113.8500,214.8800,1.799997
_5788_,VPWR,li1,111.3200,214.8800,1.799997
_5787_,VPWR,li1,107.4100,127.8400,1.800000
_5786_,VPWR,li1,105.1100,122.4000,1.799983
_5785_,VPWR,li1,104.8800,122.4000,1.799983
_5784_,VPWR,li1,104.4200,127.8400,1.800000
_5783_,VPWR,li1,101.8900,122.4000,1.799983
_5782_,VPWR,li1,107.1800,122.4000,1.799982
_5781_,VPWR,li1,112.2400,149.6000,1.799997
_5780_,VPWR,li1,120.7500,252.9600,1.799924
_5779_,VPWR,li1,116.6100,258.4000,1.799973
_5778_,VPWR,li1,119.3700,258.4000,1.799972
_5777_,VPWR,li1,129.0300,258.4000,1.799970
_5776_,VPWR,li1,124.8900,252.9600,1.799921
_5775_,VPWR,li1,149.5000,258.4000,1.799971
_5774_,VPWR,li1,35.8800,236.6400,1.799996
_5773_,VPWR,li1,37.0300,258.4000,1.799993
_5772_,VPWR,li1,39.7900,258.4000,1.799993
_5771_,VPWR,li1,42.5500,258.4000,1.799992
_5770_,VPWR,li1,40.0200,242.0800,1.799999
_5769_,VPWR,li1,66.9300,258.4000,1.799986
_5768_,VPWR,li1,69.9200,258.4000,1.799985
_5767_,VPWR,li1,72.4500,263.8400,1.799987
_5766_,VPWR,li1,73.8300,263.8400,1.799987
_5765_,VPWR,li1,102.3500,269.2800,1.799994
_5764_,VPWR,li1,105.8000,269.2800,1.799993
_5763_,VPWR,li1,106.4900,269.2800,1.799993
_5762_,VPWR,li1,110.4000,269.2800,1.799993
_5761_,VPWR,li1,111.7800,247.5200,1.799993
_5760_,VPWR,li1,106.0300,280.1600,1.799987
_5759_,VPWR,li1,111.5500,280.1600,1.799987
_5758_,VPWR,li1,113.3900,280.1600,1.799986
_5757_,VPWR,li1,109.0200,280.1600,1.799987
_5756_,VPWR,li1,111.0900,280.1600,1.799987
_5755_,VPWR,li1,106.9500,291.0400,1.799950
_5754_,VPWR,li1,112.0100,291.0400,1.799950
_5753_,VPWR,li1,104.6500,291.0400,1.799950
_5752_,VPWR,li1,106.4900,291.0400,1.799950
_5751_,VPWR,li1,104.6500,291.0400,1.799950
_5750_,VPWR,li1,109.4800,291.0400,1.799950
_5749_,VPWR,li1,115.2300,291.0400,1.799950
_5748_,VPWR,li1,102.5800,285.6000,1.799996
_5747_,VPWR,li1,98.9000,269.2800,1.799994
_5746_,VPWR,li1,76.3600,258.4000,1.799983
_5745_,VPWR,li1,179.6300,269.2800,1.799983
_5744_,VPWR,li1,181.4700,274.7200,1.799893
_5743_,VPWR,li1,183.0800,280.1600,1.799960
_5742_,VPWR,li1,181.0100,280.1600,1.799969
_5741_,VPWR,li1,187.9100,280.1600,1.799949
_5740_,VPWR,li1,190.6700,285.6000,1.799979
_5739_,VPWR,li1,192.2800,291.0400,1.799875
_5738_,VPWR,li1,189.5200,291.0400,1.799887
_5737_,VPWR,li1,190.6700,296.4800,1.799860
_5736_,VPWR,li1,191.5900,296.4800,1.799860
_5735_,VPWR,li1,190.6700,291.0400,1.799887
_5734_,VPWR,li1,188.3700,296.4800,1.799873
_5733_,VPWR,li1,187.4500,291.0400,1.799897
_5732_,VPWR,li1,194.3500,296.4800,1.799849
_5731_,VPWR,li1,221.9500,296.4800,1.799744
_5730_,VPWR,li1,192.5100,291.0400,1.799875
_5729_,VPWR,li1,180.7800,291.0400,1.799933
_5728_,VPWR,li1,187.9100,285.6000,1.799982
_5727_,VPWR,li1,175.9500,269.2800,1.799988
_5726_,VPWR,li1,59.8000,258.4000,1.799987
_5725_,VPWR,li1,47.1500,269.2800,1.799997
_5724_,VPWR,li1,52.4400,263.8400,1.799991
_5723_,VPWR,li1,59.8000,274.7200,1.799981
_5722_,VPWR,li1,155.9400,274.7200,1.799945
_5721_,VPWR,li1,138.2300,274.7200,1.799951
_5720_,VPWR,li1,228.1600,274.7200,1.799599
_5719_,VPWR,li1,238.5100,274.7200,1.799547
_5718_,VPWR,li1,239.6600,280.1600,1.799830
_5717_,VPWR,li1,233.2200,274.7200,1.799571
_5716_,VPWR,li1,235.2900,274.7200,1.799560
_5715_,VPWR,li1,231.1500,274.7200,1.799586
_5714_,VPWR,li1,223.3300,274.7200,1.799627
_5713_,VPWR,li1,224.4800,269.2800,1.799959
_5712_,VPWR,li1,221.2600,269.2800,1.799959
_5711_,VPWR,li1,220.5700,274.7200,1.799642
_5710_,VPWR,li1,134.0900,274.7200,1.799953
_5709_,VPWR,li1,130.1800,274.7200,1.799954
_5708_,VPWR,li1,130.8700,280.1600,1.799984
_5707_,VPWR,li1,127.4200,280.1600,1.799985
_5706_,VPWR,li1,84.8700,280.1600,1.799990
_5705_,VPWR,li1,86.7100,274.7200,1.799971
_5704_,VPWR,li1,63.7100,280.1600,1.799993
_5703_,VPWR,li1,58.6500,274.7200,1.799982
_5702_,VPWR,li1,54.7400,269.2800,1.799997
_5701_,VPWR,li1,59.3400,269.2800,1.799997
_5700_,VPWR,li1,50.1400,263.8400,1.799992
_5699_,VPWR,li1,51.9800,269.2800,1.799997
_5698_,VPWR,li1,44.6200,247.5200,1.799998
_5697_,VPWR,li1,48.7600,247.5200,1.799998
_5696_,VPWR,li1,35.4200,247.5200,1.799998
_5695_,VPWR,li1,38.6400,247.5200,1.799998
_5694_,VPWR,li1,24.8400,225.7600,1.800000
_5693_,VPWR,li1,30.3600,225.7600,1.800000
_5692_,VPWR,li1,23.4600,214.8800,1.800000
_5691_,VPWR,li1,23.2300,225.7600,1.800000
_5690_,VPWR,li1,25.0700,220.3200,1.800000
_5689_,VPWR,li1,17.4800,209.4400,1.800000
_5688_,VPWR,li1,21.6200,209.4400,1.800000
_5687_,VPWR,li1,18.4000,204.0000,1.800000
_5686_,VPWR,li1,16.3300,204.0000,1.800000
_5685_,VPWR,li1,14.9500,209.4400,1.800000
_5684_,VPWR,li1,17.9400,198.5600,1.800000
_5683_,VPWR,li1,15.8700,198.5600,1.800000
_5682_,VPWR,li1,24.6100,187.6800,1.799999
_5681_,VPWR,li1,27.3700,182.2400,1.800000
_5680_,VPWR,li1,25.5300,182.2400,1.800000
_5679_,VPWR,li1,25.9900,176.8000,1.799999
_5678_,VPWR,li1,28.7500,176.8000,1.799999
_5677_,VPWR,li1,34.7300,171.3600,1.799997
_5676_,VPWR,li1,40.7100,171.3600,1.799996
_5675_,VPWR,li1,36.5700,171.3600,1.799996
_5674_,VPWR,li1,37.9500,171.3600,1.799996
_5673_,VPWR,li1,34.2700,171.3600,1.799997
_5672_,VPWR,li1,41.1700,165.9200,1.799999
_5671_,VPWR,li1,24.6100,171.3600,1.799998
_5670_,VPWR,li1,32.4300,187.6800,1.799999
_5669_,VPWR,li1,57.7300,187.6800,1.799997
_5668_,VPWR,li1,59.1100,187.6800,1.799997
_5667_,VPWR,li1,60.9500,187.6800,1.799997
_5666_,VPWR,li1,66.0100,187.6800,1.799996
_5665_,VPWR,li1,67.3900,187.6800,1.799996
_5664_,VPWR,li1,64.1700,187.6800,1.799996
_5663_,VPWR,li1,67.3900,204.0000,1.800000
_5662_,VPWR,li1,67.8500,198.5600,1.800000
_5661_,VPWR,li1,71.7600,198.5600,1.800000
_5660_,VPWR,li1,74.0600,198.5600,1.800000
_5659_,VPWR,li1,82.1100,198.5600,1.800000
_5658_,VPWR,li1,86.7100,198.5600,1.800000
_5657_,VPWR,li1,84.8700,198.5600,1.800000
_5656_,VPWR,li1,88.5500,198.5600,1.800000
_5655_,VPWR,li1,29.6700,209.4400,1.799999
_5654_,VPWR,li1,29.6700,204.0000,1.800000
_5653_,VPWR,li1,34.9600,204.0000,1.800000
_5652_,VPWR,li1,50.3700,127.8400,1.800000
_5651_,VPWR,li1,53.1300,116.9600,1.799970
_5650_,VPWR,li1,53.1300,122.4000,1.799992
_5649_,VPWR,li1,63.7100,116.9600,1.799964
_5648_,VPWR,li1,69.6900,111.5200,1.799972
_5647_,VPWR,li1,66.9300,111.5200,1.799973
_5646_,VPWR,li1,50.3700,111.5200,1.799981
_5645_,VPWR,li1,53.1300,111.5200,1.799980
_5644_,VPWR,li1,50.8300,116.9600,1.799971
_5643_,VPWR,li1,53.1300,111.5200,1.799980
_5642_,VPWR,li1,58.4200,100.6400,1.799837
_5641_,VPWR,li1,61.8700,106.0800,1.799978
_5640_,VPWR,li1,59.1100,106.0800,1.799978
_5639_,VPWR,li1,37.4900,242.0800,1.799999
_5638_,VPWR,li1,41.1700,242.0800,1.799999
_5637_,VPWR,li1,41.6300,236.6400,1.799995
_5636_,VPWR,li1,39.3300,242.0800,1.799999
_5635_,VPWR,li1,39.3300,236.6400,1.799995
_5634_,VPWR,li1,37.4900,236.6400,1.799995
_5633_,VPWR,li1,37.4900,231.2000,1.799998
_5632_,VPWR,li1,39.3300,231.2000,1.799998
_5631_,VPWR,li1,32.8900,138.7200,1.799999
_5630_,VPWR,li1,28.5200,138.7200,1.799999
_5629_,VPWR,li1,32.8900,133.2800,1.799999
_5628_,VPWR,li1,37.2600,133.2800,1.799999
_5627_,VPWR,li1,35.1900,133.2800,1.799999
_5626_,VPWR,li1,33.8100,122.4000,1.799996
_5625_,VPWR,li1,36.5700,116.9600,1.799978
_5624_,VPWR,li1,33.8100,116.9600,1.799980
_5623_,VPWR,li1,31.0500,122.4000,1.799996
_5622_,VPWR,li1,28.2900,111.5200,1.799992
_5621_,VPWR,li1,39.7900,116.9600,1.799977
_5620_,VPWR,li1,36.5700,133.2800,1.799999
_5619_,VPWR,li1,41.8600,144.1600,1.800000
_5618_,VPWR,li1,112.0100,242.0800,1.799997
_5617_,VPWR,li1,109.2500,242.0800,1.799997
_5616_,VPWR,li1,110.8600,155.0400,1.800000
_5615_,VPWR,li1,110.1700,149.6000,1.799997
_5614_,VPWR,li1,110.6300,144.1600,1.800000
_5613_,VPWR,li1,106.4900,144.1600,1.800000
_5612_,VPWR,li1,107.8700,144.1600,1.800000
_5611_,VPWR,li1,107.4100,122.4000,1.799982
_5610_,VPWR,li1,112.0100,155.0400,1.800000
_5609_,VPWR,li1,110.1700,247.5200,1.799993
_5608_,VPWR,li1,111.0900,252.9600,1.799930
_5607_,VPWR,li1,113.8500,252.9600,1.799928
_5606_,VPWR,li1,114.0800,252.9600,1.799928
_5605_,VPWR,li1,113.6200,258.4000,1.799973
_5604_,VPWR,li1,117.0700,252.9600,1.799927
_5603_,VPWR,li1,51.5200,236.6400,1.799993
_5602_,VPWR,li1,48.9900,263.8400,1.799992
_5601_,VPWR,li1,52.6700,258.4000,1.799989
_5600_,VPWR,li1,55.4300,258.4000,1.799988
_5599_,VPWR,li1,56.1200,242.0800,1.799999
_5598_,VPWR,li1,57.7300,258.4000,1.799988
_5597_,VPWR,li1,64.1700,258.4000,1.799986
_5596_,VPWR,li1,62.3300,258.4000,1.799987
_5595_,VPWR,li1,60.4900,252.9600,1.799965
_5594_,VPWR,li1,73.8300,258.4000,1.799984
_5593_,VPWR,li1,83.0300,258.4000,1.799982
_5592_,VPWR,li1,94.7600,258.4000,1.799978
_5591_,VPWR,li1,92.6900,258.4000,1.799979
_5590_,VPWR,li1,97.7500,269.2800,1.799994
_5589_,VPWR,li1,100.7400,269.2800,1.799994
_5588_,VPWR,li1,95.4500,269.2800,1.799994
_5587_,VPWR,li1,99.3600,247.5200,1.799994
_5586_,VPWR,li1,97.7500,285.6000,1.799996
_5585_,VPWR,li1,103.2700,285.6000,1.799996
_5584_,VPWR,li1,100.0500,285.6000,1.799996
_5583_,VPWR,li1,101.8900,285.6000,1.799996
_5582_,VPWR,li1,102.3500,291.0400,1.799950
_5581_,VPWR,li1,99.1300,280.1600,1.799988
_5580_,VPWR,li1,100.5100,263.8400,1.799981
_5579_,VPWR,li1,76.5900,252.9600,1.799954
_5578_,VPWR,li1,65.5500,252.9600,1.799962
_5577_,VPWR,li1,153.8700,269.2800,1.799990
_5576_,VPWR,li1,161.6900,280.1600,1.799980
_5575_,VPWR,li1,160.3100,285.6000,1.799993
_5574_,VPWR,li1,162.3800,285.6000,1.799993
_5573_,VPWR,li1,179.6300,285.6000,1.799989
_5572_,VPWR,li1,181.0100,285.6000,1.799987
_5571_,VPWR,li1,177.7900,285.6000,1.799991
_5570_,VPWR,li1,174.1100,285.6000,1.799993
_5569_,VPWR,li1,176.4100,285.6000,1.799991
_5568_,VPWR,li1,179.1700,285.6000,1.799989
_5567_,VPWR,li1,177.7900,291.0400,1.799941
_5566_,VPWR,li1,180.0900,296.4800,1.799902
_5565_,VPWR,li1,177.7900,296.4800,1.799912
_5564_,VPWR,li1,181.9300,296.4800,1.799894
_5563_,VPWR,li1,169.0500,291.0400,1.799951
_5562_,VPWR,li1,183.3100,291.0400,1.799916
_5561_,VPWR,li1,227.9300,291.0400,1.799795
_5560_,VPWR,li1,179.6300,291.0400,1.799933
_5559_,VPWR,li1,174.5700,291.0400,1.799952
_5558_,VPWR,li1,152.4900,269.2800,1.799990
_5557_,VPWR,li1,67.1600,263.8400,1.799988
_5556_,VPWR,li1,71.9900,274.7200,1.799977
_5555_,VPWR,li1,235.2900,269.2800,1.799958
_5554_,VPWR,li1,242.1900,274.7200,1.799522
_5553_,VPWR,li1,244.4900,274.7200,1.799511
_5552_,VPWR,li1,241.0400,269.2800,1.799957
_5551_,VPWR,li1,243.3400,269.2800,1.799957
_5550_,VPWR,li1,245.4100,269.2800,1.799957
_5549_,VPWR,li1,247.7100,263.8400,1.799696
_5548_,VPWR,li1,241.9600,258.4000,1.799877
_5547_,VPWR,li1,238.5100,269.2800,1.799957
_5546_,VPWR,li1,235.2900,274.7200,1.799560
_5545_,VPWR,li1,238.5100,269.2800,1.799957
_5544_,VPWR,li1,226.5500,269.2800,1.799958
_5543_,VPWR,li1,225.1700,263.8400,1.799783
_5542_,VPWR,li1,226.0900,263.8400,1.799776
_5541_,VPWR,li1,216.4300,263.8400,1.799812
_5540_,VPWR,li1,216.6600,269.2800,1.799959
_5539_,VPWR,li1,137.7700,269.2800,1.799991
_5538_,VPWR,li1,136.1600,274.7200,1.799952
_5537_,VPWR,li1,125.3500,274.7200,1.799957
_5536_,VPWR,li1,122.3600,274.7200,1.799958
_5535_,VPWR,li1,88.0900,280.1600,1.799990
